Name,
-71.36,
-71.29,
-71.226,
-71.171,
-71.128,
-71.097,
-71.082,
-71.084,
-71.105,
-71.148,
-71.215,
-71.307,
-71.426,
-71.574,
-71.752,
-71.962,
-72.205,
-72.481,
-72.793,
-73.14,
-73.523,
-73.942,
-74.397,
-74.887,
-75.41,
-75.967,
-76.555,
-77.171,
-77.814,
-78.481,
-79.168,
-79.873,
-80.592,
-81.32,
-82.053,
-82.787,
-83.516,
-84.235,
-84.938,
-85.621,
-86.278,
-86.902,
-87.489,
-88.031,
-88.525,
-88.963,
-89.341,
-89.652,
-89.891,
-90.053,
-90.131,
-90.122,
-90.02,
-89.822,
-89.523,
-89.12,
-88.611,
-87.993,
-87.264,
-86.423,
-85.47,
-84.405,
-83.227,
-81.939,
-80.542,
-79.038,
-77.432,
-75.726,
-73.927,
-72.037,
-70.065,
-68.015,
-65.895,
-63.712,
-61.472,
-59.185,
-56.858,
-54.499,
-52.12,
-49.727,
-47.333,
-44.946,
-42.578,
-40.239,
-37.94,
-35.691,
-33.502,
-31.385,
-29.35,
-27.406,
-25.564,
-23.832,
-22.221,
-20.741,
-19.402,
-18.214,
-17.185,
-16.324,
-15.639,
-15.138,
-14.826,
-14.708,
-14.786,
-15.063,
-15.54,
-16.219,
-17.102,
-18.187,
-19.474,
-20.961,
-22.644,
-24.519,
-26.579,
-28.814,
-31.211,
-33.759,
-36.448,
-39.273,
-42.229,
-45.308,
-48.501,
-51.797,
-55.181,
-58.637,
-62.143,
-65.664,
-69.166,
-72.613,
-75.972,
-79.215,
-82.315,
-85.24,
-87.954,
-90.413,
-92.574,
-94.406,
-95.878,
-96.969,
-97.674,
-97.997,
-97.975,
-97.679,
-97.171,
-96.527,
-95.824,
-95.122,
-94.5,
-94.055,
-93.836,
-93.897,
-94.352,
-95.26,
-96.635,
-98.47,
-100.597,
-102.752,
-104.795,
-106.581,
-107.696,
-107.757,
-106.644,
-104.243,
-101.205,
-98.988,
-97.854,
-97.528,
-97.536,
-95.355,
-89.985,
-82.851,
-75.116,
-70.506,
-72.306,
-78.804,
-85.662,
-85.105,
-66.952,
-24.693,
42.114,
129.377,
228.437,
327.67,
418.863,
495.795,
552.155,
586.397,
596.756,
580.326,
539.222,
474.616,
387.89,
285.913,
175.238,
64.671,
-33.216,
-110.552,
-164.545,
-196.771,
-214.43,
-223.821,
-225.492,
-217.406,
-197.712,
-167.061,
-132.192,
-101.771,
-80.516,
-69.086,
-63.736,
-59.605,
-54.696,
-49.521,
-46.161,
-46.056,
-49.157,
-54.276,
-59.447,
-63.397,
-65.588,
-65.928,
-64.91,
-63.004,
-60.435,
-57.542,
-54.734,
-52.383,
-50.933,
-50.577,
-51.178,
-52.538,
-54.417,
-56.571,
-58.809,
-60.92,
-62.65,
-63.84,
-64.424,
-64.38,
-63.757,
-62.596,
-60.918,
-58.774,
-56.229,
-53.36,
-50.26,
-47.005,
-43.653,
-40.26,
-36.874,
-33.535,
-30.284,
-27.15,
-24.15,
-21.303,
-18.614,
-16.086,
-13.725,
-11.525,
-9.478,
-7.567,
-5.763,
-4.04,
-2.379,
-0.761,
0.827,
2.395,
3.959,
5.525,
7.097,
8.682,
10.284,
11.91,
13.572,
15.278,
17.035,
18.851,
20.732,
22.683,
24.713,
26.83,
29.043,
31.36,
33.79,
36.341,
39.026,
41.852,
44.828,
47.962,
51.257,
54.721,
58.356,
62.167,
66.155,
70.323,
74.671,
79.199,
83.908,
88.795,
93.859,
99.096,
104.502,
110.072,
115.799,
121.676,
127.695,
133.846,
140.119,
146.503,
152.985,
159.552,
166.188,
172.879,
179.608,
186.357,
193.108,
199.842,
206.54,
213.179,
219.74,
226.202,
232.541,
238.737,
244.767,
250.61,
256.243,
261.645,
266.794,
271.668,
276.247,
280.511,
284.439,
288.013,
291.215,
294.028,
296.437,
298.426,
299.983,
301.096,
301.754,
301.95,
301.676,
300.926,
299.699,
297.991,
295.805,
293.143,
290.01,
286.412,
282.358,
277.859,
272.927,
267.576,
261.823,
255.685,
249.182,
242.333,
235.16,
227.688,
219.94,
211.942,
203.719,
195.3,
186.711,
177.981,
169.138,
160.21,
151.226,
142.213,
133.202,
124.218,
115.289,
106.443,
97.705,
89.099,
80.651,
72.381,
64.313,
56.466,
48.857,
41.505,
34.424,
27.628,
21.129,
14.937,
9.062,
3.51,
-1.713,
-6.603,
-11.159,
-15.381,
-19.268,
-22.824,
-26.053,
-28.96,
-31.552,
-33.836,
-35.821,
-37.517,
-38.935,
-40.086,
-40.984,
-41.641,
-42.07,
-42.288,
-42.308,
-42.146,
-41.816,
-41.336,
-40.718,
-39.98,
-39.136,
-38.201,
-37.189,
-36.115,
-34.993,
-33.835,
-32.655,
-31.464,
-30.274,
-29.096,
-27.939,
-26.813,
-25.726,
-24.687,
-23.701,
-22.776,
-21.917,
-21.128,
-20.415,
-19.781,
-19.229,
-18.76,
-18.376,
-18.079,
-17.867,
-17.74,
-17.698,
-17.738,
-17.859,
-18.057,
-18.33,
-18.674,
-19.085,
-19.56,
-20.093,
-20.681,
-21.318,
-21.999,
-22.718,
-23.472,
-24.255,
-25.062,
-25.887,
-26.727,
-27.576,
-28.43,
-29.284,
-30.134,
-30.976,
-31.805,
-32.618,
-33.411,
-34.181,
-34.925,
-35.639,
-36.322,
-36.972,
-37.586,
-38.164,
-38.704,
-39.205,
-39.667,
-40.09,
-40.474,
-40.82,
-41.129,
-41.401,
-41.639,
-41.845,
-42.02,
-42.166,
-42.287,
-42.384,
-42.46,
-42.517,
-42.558,
-42.585,
-42.602,
-42.611,
-42.614,
-42.614,
-42.615,
-42.618,
-42.626,
-42.641,
-42.665,
-42.701,
-42.749,
-42.813,
-42.892,
-42.989,
-43.105,
-43.24,
-43.395,
-43.572,
-43.769,
-43.987,
-44.225,
-44.484,
-44.761,
-45.057,
-45.37,
-45.698,
-46.041,
-46.398,
-46.766,
-47.145,
-47.533,
-47.928,
-48.329,
-48.733,
-49.141,
-49.549,
-49.956,
-50.361,
-50.763,
-51.16,
-51.552,
-51.937,
-52.315,
-52.685,
-53.046,
-53.397,
-53.739,
-54.07,
-54.39,
-54.7,
-54.998,
-55.286,
-55.563,
-55.829,
-56.085,
-56.331,
-56.568,
-56.796,
-57.014,
-57.224,
-57.426,
-57.62,
-57.806,
-57.985,
-58.158,
-58.325,
-58.486,
-58.642,
-58.793,
-58.939,
-59.08,
-59.216,
-59.348,
-59.476,
-59.598,
-59.716,
-59.829,
-59.938,
-60.042,
-60.142,
-60.238,
-60.329,
-60.417,
-60.501,
-60.582,
-60.66,
-60.735,
-60.81,
-60.884,
-60.958,
-61.034,
-61.113,
-61.195,
-61.283,
-61.378,
-61.481,
-61.593,
-61.715,
-61.849,
-61.996,
-62.156,
-62.332,
-62.523,
-62.731,
-62.957,
-63.2,
-63.461,
-63.74,
-64.037,
-64.351,
-64.681,
-65.025,
-65.384,
-65.754,
-66.134,
-66.522,
-66.914,
-67.309,
-67.701,
-68.089,
-68.467,
-68.831,
-69.176,
-69.498,
-69.791,
-70.049,
-70.268,
-70.441,
-70.562,
-70.626,
-70.627,
-70.56,
-70.419,
-70.2,
-69.896,
-69.505,
-69.021,
-68.442,
-67.764,
-66.985,
-66.103,
-65.116,
-64.024,
-62.827,
-61.525,
-60.12,
-58.614,
-57.009,
-55.309,
-53.517,
-51.639,
-49.679,
-47.643,
-45.538,
-43.371,
-41.152,
-38.887,
-36.588,
-34.263,
-31.924,
-29.581,
-27.245,
-24.928,
-22.64,
-20.395,
-18.204,
-16.079,
-14.031,
-12.074,
-10.218,
-8.475,
-6.857,
-5.376,
-4.041,
-2.864,
-1.855,
-1.025,
-0.386,
0.055,
0.289,
0.311,
0.114,
-0.304,
-0.946,
-1.813,
-2.903,
-4.214,
-5.743,
-7.487,
-9.442,
-11.6,
-13.947,
-16.466,
-19.14,
-21.953,
-24.893,
-27.949,
-31.108,
-34.358,
-37.689,
-41.089,
-44.549,
-48.053,
-51.571,
-55.067,
-58.506,
-61.854,
-65.098,
-68.225,
-71.221,
-74.058,
-76.693,
-79.081,
-81.178,
-82.951,
-84.357,
-85.342,
-85.9,
-86.079,
-85.991,
-85.814,
-85.711,
-85.782,
-86.109,
-86.766,
-87.67,
-88.659,
-89.541,
-89.989,
-89.752,
-88.692,
-86.646,
-83.554,
-79.656,
-75.303,
-70.834,
-66.739,
-63.338,
-60.942,
-60.147,
-61.334,
-64.5,
-69.523,
-76.147,
-83.977,
-92.889,
-101.955,
-108.792,
-111.247,
-107.262,
-96.19,
-80.398,
-61.555,
-39.694,
-12.949,
25.167,
80.664,
155.723,
249.454,
353.153,
454.618,
543.246,
607.747,
643.142,
649.532,
626.816,
579.745,
511.833,
423.792,
320.852,
208.581,
95.359,
-4.778,
-81.833,
-131.699,
-155.73,
-163.254,
-164.144,
-163.032,
-161.176,
-156.268,
-145.263,
-128.713,
-109.027,
-88.891,
-71.001,
-56.546,
-45.663,
-38.399,
-34.372,
-32.967,
-33.598,
-35.66,
-38.545,
-41.634,
-44.259,
-45.727,
-45.699,
-44.23,
-41.54,
-37.952,
-33.83,
-29.547,
-25.592,
-22.518,
-20.626,
-19.951,
-20.41,
-21.797,
-23.89,
-26.481,
-29.279,
-31.946,
-34.274,
-36.155,
-37.541,
-38.439,
-38.849,
-38.756,
-38.185,
-37.186,
-35.8,
-34.069,
-32.025,
-29.7,
-27.148,
-24.438,
-21.641,
-18.829,
-16.054,
-13.351,
-10.75,
-8.278,
-5.953,
-3.786,
-1.778,
0.077,
1.787,
3.358,
4.799,
6.123,
7.348,
8.498,
9.596,
10.67,
11.741,
12.826,
13.94,
15.094,
16.299,
17.566,
18.9,
20.306,
21.79,
23.361,
25.025,
26.792,
28.668,
30.659,
32.769,
35.001,
37.359,
39.847,
42.469,
45.231,
48.136,
51.187,
54.39,
57.748,
61.265,
64.945,
68.788,
72.792,
76.956,
81.283,
85.772,
90.425,
95.241,
100.214,
105.338,
110.603,
115.998,
121.51,
127.118,
132.799,
138.53,
144.291,
150.066,
155.84,
161.597,
167.315,
172.974,
178.556,
184.047,
189.441,
194.736,
199.928,
205.025,
210.041,
214.996,
219.919,
224.829,
229.729,
234.619,
239.486,
244.321,
249.119,
253.861,
258.523,
263.072,
267.46,
271.635,
275.542,
279.11,
282.256,
284.895,
286.931,
288.293,
288.933,
288.812,
287.907,
286.196,
283.655,
280.276,
276.069,
271.058,
265.281,
258.789,
251.638,
243.905,
235.68,
227.057,
218.138,
209.002,
199.706,
190.301,
180.823,
171.318,
161.85,
152.465,
143.2,
134.081,
125.123,
116.337,
107.731,
99.301,
91.033,
82.913,
74.921,
67.058,
59.345,
51.805,
44.472,
37.36,
30.459,
23.768,
17.291,
11.033,
5.008,
-0.774,
-6.309,
-11.586,
-16.587,
-21.295,
-25.694,
-29.784,
-33.578,
-37.095,
-40.36,
-43.382,
-46.151,
-48.666,
-50.927,
-52.938,
-54.709,
-56.244,
-57.545,
-58.619,
-59.484,
-60.157,
-60.657,
-60.996,
-61.177,
-61.204,
-61.08,
-60.817,
-60.433,
-59.945,
-59.367,
-58.713,
-57.997,
-57.232,
-56.436,
-55.621,
-54.792,
-53.954,
-53.114,
-52.276,
-51.45,
-50.643,
-49.862,
-49.111,
-48.392,
-47.71,
-47.066,
-46.465,
-45.906,
-45.391,
-44.919,
-44.491,
-44.11,
-43.776,
-43.491,
-43.255,
-43.068,
-42.929,
-42.839,
-42.796,
-42.801,
-42.851,
-42.944,
-43.08,
-43.256,
-43.472,
-43.725,
-44.014,
-44.336,
-44.69,
-45.075,
-45.487,
-45.926,
-46.389,
-46.874,
-47.38,
-47.905,
-48.446,
-49.001,
-49.57,
-50.149,
-50.737,
-51.333,
-51.934,
-52.54,
-53.148,
-53.757,
-54.365,
-54.972,
-55.575,
-56.172,
-56.763,
-57.346,
-57.92,
-58.483,
-59.035,
-59.574,
-60.1,
-60.611,
-61.108,
-61.589,
-62.054,
-62.502,
-62.934,
-63.348,
-63.746,
-64.127,
-64.492,
-64.84,
-65.173,
-65.491,
-65.795,
-66.084,
-66.359,
-66.621,
-66.869,
-67.105,
-67.328,
-67.538,
-67.736,
-67.922,
-68.097,
-68.261,
-68.414,
-68.557,
-68.691,
-68.815,
-68.931,
-69.04,
-69.141,
-69.236,
-69.324,
-69.408,
-69.486,
-69.56,
-69.631,
-69.698,
-69.762,
-69.823,
-69.881,
-69.937,
-69.991,
-70.043,
-70.094,
-70.143,
-70.191,
-70.24,
-70.29,
-70.341,
-70.396,
-70.454,
-70.517,
-70.586,
-70.661,
-70.745,
-70.836,
-70.937,
-71.048,
-71.168,
-71.299,
-71.441,
-71.593,
-71.755,
-71.928,
-72.111,
-72.303,
-72.503,
-72.712,
-72.928,
-73.15,
-73.378,
-73.611,
-73.848,
-74.088,
-74.329,
-74.571,
-74.811,
-75.049,
-75.283,
-75.51,
-75.729,
-75.936,
-76.131,
-76.311,
-76.474,
-76.617,
-76.738,
-76.836,
-76.91,
-76.957,
-76.976,
-76.967,
-76.928,
-76.86,
-76.761,
-76.633,
-76.476,
-76.29,
-76.077,
-75.837,
-75.573,
-75.285,
-74.975,
-74.646,
-74.299,
-73.937,
-73.561,
-73.175,
-72.781,
-72.382,
-71.982,
-71.582,
-71.188,
-70.802,
-70.427,
-70.067,
-69.725,
-69.403,
-69.106,
-68.834,
-68.589,
-68.375,
-68.192,
-68.042,
-67.924,
-67.838,
-67.785,
-67.763,
-67.77,
-67.804,
-67.864,
-67.945,
-68.046,
-68.161,
-68.288,
-68.422,
-68.559,
-68.694,
-68.822,
-68.938,
-69.036,
-69.111,
-69.156,
-69.165,
-69.131,
-69.05,
-68.915,
-68.719,
-68.458,
-68.126,
-67.718,
-67.229,
-66.656,
-65.994,
-65.24,
-64.392,
-63.448,
-62.407,
-61.269,
-60.034,
-58.705,
-57.282,
-55.768,
-54.168,
-52.485,
-50.723,
-48.888,
-46.985,
-45.019,
-42.999,
-40.931,
-38.824,
-36.684,
-34.523,
-32.347,
-30.168,
-27.996,
-25.84,
-23.71,
-21.618,
-19.574,
-17.588,
-15.672,
-13.835,
-12.088,
-10.442,
-8.908,
-7.495,
-6.213,
-5.073,
-4.083,
-3.252,
-2.588,
-2.098,
-1.787,
-1.661,
-1.724,
-1.978,
-2.426,
-3.07,
-3.912,
-4.953,
-6.19,
-7.624,
-9.252,
-11.069,
-13.068,
-15.24,
-17.574,
-20.062,
-22.697,
-25.473,
-28.38,
-31.41,
-34.554,
-37.801,
-41.134,
-44.532,
-47.967,
-51.407,
-54.818,
-58.169,
-61.431,
-64.576,
-67.575,
-70.393,
-72.993,
-75.335,
-77.387,
-79.116,
-80.494,
-81.498,
-82.123,
-82.393,
-82.368,
-82.115,
-81.694,
-81.166,
-80.587,
-80.033,
-79.601,
-79.363,
-79.345,
-79.593,
-80.205,
-81.272,
-82.877,
-84.999,
-87.419,
-89.926,
-92.438,
-94.671,
-96.127,
-96.442,
-95.234,
-92.791,
-90.38,
-88.361,
-86.455,
-83.898,
-79.018,
-72.395,
-65.82,
-60.834,
-59.688,
-61.983,
-66.53,
-72.44,
-75.395,
-70.642,
-51.604,
-10.037,
56.104,
144.962,
250.65,
361.576,
468.531,
562.357,
632.725,
673.783,
681.172,
655.024,
601.974,
528.92,
441.778,
344.478,
239.522,
131.874,
30.604,
-53.917,
-115.018,
-151.95,
-170.216,
-177.309,
-177.803,
-172.336,
-159.103,
-138.246,
-112.011,
-84.889,
-62.061,
-44.512,
-32.277,
-24.698,
-19.694,
-17.744,
-19.142,
-23.072,
-29.232,
-36.173,
-42.191,
-46.429,
-48.415,
-48.219,
-46.286,
-43.084,
-39.088,
-34.793,
-30.833,
-27.83,
-26.066,
-25.576,
-26.198,
-27.643,
-29.666,
-32.046,
-34.484,
-36.666,
-38.403,
-39.6,
-40.243,
-40.373,
-39.993,
-39.095,
-37.703,
-35.871,
-33.659,
-31.135,
-28.368,
-25.411,
-22.327,
-19.186,
-16.048,
-12.967,
-9.98,
-7.106,
-4.358,
-1.75,
0.7,
2.98,
5.082,
7.009,
8.77,
10.38,
11.86,
13.23,
14.513,
15.733,
16.908,
18.055,
19.186,
20.309,
21.427,
22.547,
23.678,
24.829,
26.011,
27.231,
28.5,
29.826,
31.218,
32.685,
34.235,
35.876,
37.617,
39.467,
41.436,
43.532,
45.766,
48.145,
50.677,
53.368,
56.221,
59.242,
62.433,
65.797,
69.335,
73.05,
76.942,
81.011,
85.258,
89.682,
94.284,
99.058,
104.001,
109.11,
114.381,
119.811,
125.396,
131.124,
136.984,
142.96,
149.034,
155.19,
161.406,
167.652,
173.901,
180.129,
186.311,
192.433,
198.481,
204.436,
210.278,
215.988,
221.55,
226.96,
232.218,
237.317,
242.258,
247.036,
251.659,
256.148,
260.519,
264.774,
268.911,
272.907,
276.739,
280.389,
283.834,
287.045,
289.987,
292.611,
294.865,
296.72,
298.138,
299.078,
299.493,
299.308,
298.463,
296.919,
294.644,
291.625,
287.861,
283.344,
278.081,
272.104,
265.45,
258.164,
250.298,
241.871,
232.915,
223.484,
213.636,
203.463,
193.051,
182.471,
171.8,
161.117,
150.488,
139.983,
129.654,
119.523,
109.62,
99.974,
90.612,
81.595,
72.967,
64.749,
56.957,
49.59,
42.633,
36.08,
29.907,
24.066,
18.523,
13.251,
8.228,
3.462,
-1.053,
-5.331,
-9.388,
-13.254,
-16.955,
-20.503,
-23.909,
-27.185,
-30.328,
-33.335,
-36.189,
-38.853,
-41.301,
-43.52,
-45.501,
-47.253,
-48.78,
-50.08,
-51.155,
-52.009,
-52.644,
-53.068,
-53.288,
-53.308,
-53.14,
-52.8,
-52.312,
-51.708,
-51.016,
-50.257,
-49.447,
-48.602,
-47.732,
-46.852,
-45.972,
-45.098,
-44.234,
-43.39,
-42.573,
-41.79,
-41.05,
-40.356,
-39.709,
-39.109,
-38.557,
-38.054,
-37.601,
-37.198,
-36.846,
-36.545,
-36.297,
-36.104,
-35.969,
-35.89,
-35.868,
-35.901,
-35.988,
-36.127,
-36.316,
-36.552,
-36.834,
-37.157,
-37.52,
-37.92,
-38.356,
-38.823,
-39.32,
-39.844,
-40.392,
-40.961,
-41.549,
-42.154,
-42.772,
-43.401,
-44.039,
-44.683,
-45.332,
-45.984,
-46.637,
-47.289,
-47.939,
-48.586,
-49.227,
-49.862,
-50.488,
-51.106,
-51.713,
-52.308,
-52.892,
-53.463,
-54.021,
-54.565,
-55.097,
-55.614,
-56.118,
-56.607,
-57.083,
-57.545,
-57.993,
-58.427,
-58.849,
-59.257,
-59.653,
-60.038,
-60.412,
-60.775,
-61.129,
-61.474,
-61.811,
-62.14,
-62.462,
-62.777,
-63.085,
-63.388,
-63.685,
-63.977,
-64.265,
-64.549,
-64.829,
-65.106,
-65.38,
-65.651,
-65.919,
-66.184,
-66.447,
-66.707,
-66.965,
-67.22,
-67.472,
-67.721,
-67.967,
-68.21,
-68.45,
-68.685,
-68.917,
-69.143,
-69.365,
-69.581,
-69.791,
-69.994,
-70.192,
-70.382,
-70.566,
-70.743,
-70.913,
-71.075,
-71.231,
-71.379,
-71.52,
-71.654,
-71.78,
-71.9,
-72.013,
-72.12,
-72.22,
-72.315,
-72.405,
-72.489,
-72.568,
-72.643,
-72.714,
-72.78,
-72.843,
-72.903,
-72.96,
-73.014,
-73.065,
-73.115,
-73.162,
-73.207,
-73.249,
-73.289,
-73.326,
-73.36,
-73.391,
-73.418,
-73.44,
-73.457,
-73.469,
-73.474,
-73.473,
-73.465,
-73.448,
-73.422,
-73.386,
-73.34,
-73.283,
-73.215,
-73.133,
-73.039,
-72.932,
-72.812,
-72.677,
-72.529,
-72.366,
-72.19,
-72,
-71.798,
-71.583,
-71.356,
-71.119,
-70.874,
-70.621,
-70.362,
-70.1,
-69.836,
-69.573,
-69.313,
-69.058,
-68.811,
-68.575,
-68.351,
-68.142,
-67.952,
-67.783,
-67.636,
-67.515,
-67.422,
-67.359,
-67.327,
-67.329,
-67.367,
-67.44,
-67.55,
-67.697,
-67.882,
-68.104,
-68.363,
-68.658,
-68.986,
-69.347,
-69.736,
-70.152,
-70.59,
-71.046,
-71.516,
-71.995,
-72.476,
-72.955,
-73.426,
-73.881,
-74.314,
-74.719,
-75.09,
-75.418,
-75.696,
-75.919,
-76.079,
-76.169,
-76.183,
-76.113,
-75.954,
-75.7,
-75.346,
-74.886,
-74.317,
-73.634,
-72.835,
-71.916,
-70.876,
-69.715,
-68.432,
-67.028,
-65.504,
-63.864,
-62.11,
-60.248,
-58.282,
-56.22,
-54.067,
-51.833,
-49.525,
-47.153,
-44.725,
-42.254,
-39.748,
-37.218,
-34.677,
-32.135,
-29.604,
-27.098,
-24.628,
-22.208,
-19.852,
-17.574,
-15.387,
-13.305,
-11.342,
-9.51,
-7.822,
-6.288,
-4.919,
-3.725,
-2.716,
-1.903,
-1.293,
-0.895,
-0.714,
-0.755,
-1.022,
-1.516,
-2.237,
-3.179,
-4.336,
-5.706,
-7.287,
-9.082,
-11.094,
-13.321,
-15.758,
-18.405,
-21.255,
-24.298,
-27.527,
-30.92,
-34.454,
-38.108,
-41.867,
-45.719,
-49.652,
-53.635,
-57.622,
-61.565,
-65.402,
-69.079,
-72.544,
-75.73,
-78.579,
-81.041,
-83.071,
-84.653,
-85.787,
-86.467,
-86.689,
-86.454,
-85.769,
-84.681,
-83.265,
-81.601,
-79.799,
-77.971,
-76.235,
-74.736,
-73.596,
-72.93,
-72.876,
-73.523,
-74.889,
-76.922,
-79.452,
-82.276,
-85.206,
-87.972,
-90.213,
-91.587,
-91.805,
-90.879,
-89.184,
-87.079,
-85.027,
-83.585,
-83.195,
-84.499,
-87.6,
-91.217,
-93.649,
-93.195,
-89.014,
-82.61,
-75.153,
-65.326,
-49.672,
-21.467,
25.707,
93.098,
178.293,
274.914,
372.916,
464.76,
543.953,
603.076,
639.1,
649.367,
631.058,
587.014,
519.143,
429.009,
323.388,
208.782,
94.435,
-5.815,
-83.122,
-134.142,
-160.473,
-170.915,
-174,
-173.329,
-169.815,
-161.496,
-146.218,
-125.255,
-101.433,
-77.63,
-56.604,
-39.726,
-27.318,
-19.496,
-15.846,
-15.609,
-18.033,
-22.354,
-27.784,
-33.491,
-38.603,
-42.3,
-44.202,
-44.387,
-43.128,
-40.797,
-37.785,
-34.514,
-31.505,
-29.314,
-28.221,
-28.214,
-29.129,
-30.711,
-32.716,
-34.929,
-37.101,
-38.961,
-40.338,
-41.167,
-41.435,
-41.173,
-40.412,
-39.165,
-37.468,
-35.386,
-32.978,
-30.307,
-27.451,
-24.474,
-21.437,
-18.407,
-15.427,
-12.526,
-9.733,
-7.062,
-4.523,
-2.132,
0.106,
2.188,
4.108,
5.869,
7.477,
8.946,
10.301,
11.57,
12.773,
13.93,
15.054,
16.157,
17.249,
18.336,
19.423,
20.513,
21.612,
22.729,
23.874,
25.059,
26.294,
27.587,
28.947,
30.38,
31.894,
33.499,
35.2,
37.006,
38.923,
40.96,
43.125,
45.43,
47.88,
50.483,
53.244,
56.17,
59.264,
62.533,
65.977,
69.597,
73.396,
77.375,
81.537,
85.884,
90.418,
95.134,
100.027,
105.09,
110.31,
115.676,
121.166,
126.757,
132.427,
138.152,
143.914,
149.695,
155.477,
161.241,
166.968,
172.642,
178.247,
183.782,
189.242,
194.628,
199.951,
205.22,
210.454,
215.682,
220.917,
226.168,
231.442,
236.728,
242.02,
247.303,
252.549,
257.729,
262.802,
267.714,
272.403,
276.804,
280.829,
284.398,
287.429,
289.827,
291.521,
292.454,
292.571,
291.842,
290.244,
287.762,
284.406,
280.195,
275.159,
269.349,
262.823,
255.655,
247.943,
239.776,
231.244,
222.443,
213.452,
204.341,
195.181,
186.022,
176.908,
167.88,
158.964,
150.177,
141.539,
133.053,
124.717,
116.521,
108.438,
100.451,
92.549,
84.721,
76.963,
69.279,
61.671,
54.152,
46.74,
39.452,
32.309,
25.33,
18.533,
11.94,
5.572,
-0.545,
-6.385,
-11.926,
-17.154,
-22.056,
-26.626,
-30.86,
-34.758,
-38.322,
-41.563,
-44.489,
-47.108,
-49.431,
-51.467,
-53.225,
-54.72,
-55.964,
-56.973,
-57.761,
-58.341,
-58.726,
-58.932,
-58.971,
-58.858,
-58.604,
-58.222,
-57.726,
-57.127,
-56.439,
-55.676,
-54.851,
-53.974,
-53.059,
-52.116,
-51.157,
-50.19,
-49.225,
-48.269,
-47.33,
-46.414,
-45.527,
-44.675,
-43.861,
-43.09,
-42.364,
-41.688,
-41.062,
-40.49,
-39.971,
-39.508,
-39.101,
-38.749,
-38.454,
-38.213,
-38.026,
-37.893,
-37.81,
-37.777,
-37.791,
-37.851,
-37.953,
-38.095,
-38.275,
-38.49,
-38.737,
-39.014,
-39.317,
-39.645,
-39.996,
-40.366,
-40.754,
-41.158,
-41.576,
-42.006,
-42.447,
-42.897,
-43.355,
-43.82,
-44.29,
-44.764,
-45.241,
-45.719,
-46.198,
-46.676,
-47.153,
-47.628,
-48.101,
-48.569,
-49.033,
-49.493,
-49.947,
-50.395,
-50.836,
-51.27,
-51.697,
-52.115,
-52.526,
-52.927,
-53.32,
-53.703,
-54.078,
-54.442,
-54.797,
-55.141,
-55.476,
-55.799,
-56.112,
-56.414,
-56.705,
-56.985,
-57.253,
-57.51,
-57.756,
-57.99,
-58.213,
-58.424,
-58.625,
-58.813,
-58.991,
-59.157,
-59.312,
-59.456,
-59.59,
-59.713,
-59.827,
-59.931,
-60.025,
-60.111,
-60.189,
-60.258,
-60.319,
-60.373,
-60.419,
-60.458,
-60.49,
-60.515,
-60.534,
-60.547,
-60.555,
-60.556,
-60.552,
-60.543,
-60.529,
-60.51,
-60.487,
-60.46,
-60.429,
-60.395,
-60.359,
-60.319,
-60.278,
-60.235,
-60.191,
-60.145,
-60.099,
-60.051,
-60.003,
-59.954,
-59.903,
-59.852,
-59.801,
-59.748,
-59.694,
-59.64,
-59.585,
-59.529,
-59.472,
-59.415,
-59.357,
-59.298,
-59.238,
-59.178,
-59.117,
-59.055,
-58.993,
-58.931,
-58.868,
-58.804,
-58.739,
-58.673,
-58.606,
-58.537,
-58.468,
-58.397,
-58.324,
-58.251,
-58.178,
-58.104,
-58.03,
-57.957,
-57.886,
-57.817,
-57.752,
-57.69,
-57.634,
-57.583,
-57.539,
-57.503,
-57.476,
-57.459,
-57.452,
-57.457,
-57.474,
-57.505,
-57.549,
-57.608,
-57.683,
-57.773,
-57.879,
-58.002,
-58.142,
-58.298,
-58.471,
-58.661,
-58.866,
-59.085,
-59.319,
-59.565,
-59.821,
-60.087,
-60.359,
-60.634,
-60.911,
-61.185,
-61.454,
-61.713,
-61.96,
-62.189,
-62.397,
-62.58,
-62.733,
-62.853,
-62.933,
-62.97,
-62.959,
-62.896,
-62.777,
-62.596,
-62.35,
-62.035,
-61.648,
-61.184,
-60.641,
-60.016,
-59.307,
-58.512,
-57.629,
-56.657,
-55.597,
-54.447,
-53.21,
-51.885,
-50.475,
-48.983,
-47.412,
-45.766,
-44.049,
-42.266,
-40.423,
-38.526,
-36.581,
-34.596,
-32.576,
-30.531,
-28.469,
-26.397,
-24.325,
-22.263,
-20.218,
-18.202,
-16.223,
-14.292,
-12.417,
-10.609,
-8.878,
-7.231,
-5.68,
-4.233,
-2.898,
-1.687,
-0.607,
0.333,
1.123,
1.756,
2.224,
2.52,
2.639,
2.575,
2.328,
1.893,
1.271,
0.461,
-0.537,
-1.723,
-3.096,
-4.651,
-6.385,
-8.294,
-10.371,
-12.606,
-14.988,
-17.504,
-20.145,
-22.905,
-25.776,
-28.753,
-31.826,
-34.986,
-38.221,
-41.514,
-44.845,
-48.186,
-51.504,
-54.767,
-57.942,
-61.004,
-63.928,
-66.683,
-69.236,
-71.551,
-73.586,
-75.313,
-76.704,
-77.729,
-78.381,
-78.676,
-78.649,
-78.364,
-77.88,
